User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47063,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.01373702,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,26918,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,592022,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.06,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,230026,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-0.57981372,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,63586,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.36964244,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-26.92,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-592.02,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-12.75215388,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-4.95476004,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Spend,USDT,-1.0302582,
162766010,2024-12-29 22:06:55,Spot,Transaction Buy,SHIB,47830,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:06:55,Spot,Transaction Fee,SHIB,-47.83,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-1.029941,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-1.66,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-1.029941,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,5995,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-6,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-1.029941,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-6,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-540,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-6,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,5995,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,5995,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-92.772,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-1.718,
162766010,2024-12-29 22:33:06,Spot,Transfer Between Main and Funding Wallet,USDT,99.83717618,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,540000,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-1.029941,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-6,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-10,
162766010,2024-12-29 22:33:06,Spot,Transaction Fee,FLOKI,-6,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,5995,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-1.029941,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,10000,
162766010,2024-12-29 22:33:06,Spot,Transaction Spend,USDT,-0.2846726,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,5995,
162766010,2024-12-29 22:33:06,Spot,Transaction Buy,FLOKI,1657,
162766010,2024-12-29 22:33:07,Funding,Transfer Between Main and Funding Wallet,USDT,-99.83717618,
162766010,2025-01-05 11:32:58,Funding,Transfer Between Main and Funding Wallet,USDT,-99.95148368,
162766010,2025-01-05 11:32:58,Spot,Transfer Between Main and Funding Wallet,USDT,99.95148368,
162766010,2025-01-05 11:33:04,Spot,Transaction Buy,VET,1989.2,
162766010,2025-01-05 11:33:04,Spot,Transaction Spend,USDT,-99.9573,
162766010,2025-01-05 11:33:04,Spot,Transaction Fee,VET,-1.9892,
162766010,2025-01-06 9:06:14,Spot,Transaction Revenue,USDT,99.9160866,
162766010,2025-01-06 9:06:14,Spot,Transaction Fee,USDT,-0.09991609,
162766010,2025-01-06 9:06:14,Spot,Transaction Sold,SHIB,-4194630,
162766010,2025-01-06 9:06:38,Spot,Transaction Fee,USDT,-0.19992078,
162766010,2025-01-06 9:06:38,Spot,Transaction Sold,DOGE,-522,
162766010,2025-01-06 9:06:38,Spot,Transaction Revenue,USDT,199.92078,
162766010,2025-01-06 9:07:09,Spot,Transaction Revenue,USDT,99.9488825,
162766010,2025-01-06 9:07:09,Spot,Transaction Sold,FLOKI,-510725,
162766010,2025-01-06 9:07:09,Spot,Transaction Fee,USDT,-0.09994888,
162766010,2025-01-06 9:07:50,Spot,Transaction Spend,USDT,-99.88064,
162766010,2025-01-06 9:07:50,Spot,Transaction Fee,ADA,-0.0928,
162766010,2025-01-06 9:07:50,Spot,Transaction Buy,ADA,92.8,
162766010,2025-01-06 9:25:58,Spot,Transaction Fee,VET,-0.1484,
162766010,2025-01-06 9:25:58,Spot,Transaction Buy,VET,148.4,
